0074235292000M GRS SP R-MX ON MR           GROZ    0001400001000010000000067
0074235293200M GRS SP&DIP R-MX ON          GROZ    0001500001000010000000067
0074235295710M GRS SP R-MX BFY VG 2'S      GROZ    0004500001000010000000067
0074891005010MYOJO SP R-MX O CHURAZANMAI   GROZ    0003810001000010000000069
0074891005020MYOJO SP R-MX O CHURAZANMAI   GROZ    0003560001000010000000069
0074891005030MYOJO SP R-MX O CHURAZANMAI   GROZ    0004870001000010000000069
0025200001130HAMBEENS SP R-MX HM&BN        GROZ    0020000001000010000000071
0028000355600NES ST SP I-MX CH NDL 4'S     GROZ    0001400001000010000000073
0070662030010CP NDL SP I-MX O BF           GROZ    0002250001000010000000075
0070662030020CP NDL SP I-MX O SHP          GROZ    0002250001000010000000075
0070662030030CP NDL SP I-MX O CH           GROZ    0002250001000010000000075
0070662030060CP NDL SP I-MX O GRD VG       GROZ    0002500001000010000000075
0070662030070CP NDL SP I-MX O CH MR        GROZ    0002250001000010000000075
0070662030080CP NDL SP I-MX O CRAB         GROZ    0002250001000010000000075
0070662030090CP NDL SP I-MX O LBST         GROZ    0002250001000010000000075
0070662031010CP NDL SP I-MX O HTY BF VG    GROZ    0002500001000010000000075
0070662031030CP NDL SP I-MX O HTY CR CH    GROZ    0002500001000010000000075
0070662050010CP NDL SP I-MX O BF 2'S       GROZ    0002400001000010000000075
0070662050020CP NDL SP I-MX O CH 2'S       GROZ    0002400001000010000000075
0070662010010TOP R SP R-MX O ORIGNL R      GROZ    0003000001000010000000076
0070662010020TOP R SP R-MX O BF R          GROZ    0003000001000010000000076
0070662010030TOP R SP R-MX O CH R          GROZ    0003000001000010000000076
0070662010040TOP R SP R-MX O PK R          GROZ    0003000001000010000000076
0070662010060TOP R SP R-MX O ON R          GROZ    0003000001000010000000076
0070662010070TOP R SP R-MX O GRD VG R      GROZ    0003000001000010000000076
0070662010080TOP R SP R-MX O CH MR R       GROZ    0003000001000010000000076
0070662010100TOP R SP R-MX O SHP R         GROZ    0003000001000010000000076
0070662010110TOP R SP R-MX O CH SESAME R   GROZ    0003000001000010000000076
0041133615630NVLL SP R-MX POTATO LEEK CHW  GROZ    0001400001000010000000078
0041133615650NVLL SP R-MX CR BRC           GROZ    0001200001000010000000078
0041133615660NVLL SP R-MX CR ASP           GROZ    0001000001000010000000078
0041133615670NVLL SP R-MX NE CL CHW        GROZ    0001600001000010000000078
0012694198510OZARK BN SP R-MX BN           GROZ    0012000001000010000000080
0018300731070PANNI SP I-MX POTATO 2'S      GROZ    0002800001000010000000082
0070164008200CR HOUSE SP I-MX BF           GROZ    0004500001000010000000084
0070164008210CR HOUSE SP I-MX CH           GROZ    0004500001000010000000084
0070164008230CR HOUSE SP R-MX MTZ BALL 2'S GROZ    0004500001000010000000084
0070164008240CR HOUSE SP I-MX ON           GROZ    0004500001000010000000084
0045454002610MILLERS BS R-MX CH            GROZ    0016000001000010000000086
0045454002630MILLERS BS R-MX BF            GROZ    0016000001000010000000086
