UPC Number|Description|Weight Code|Weight Description|Weight Amount|Multipack|Equivalency Factor|Report Set Line Number
0073166042410|MEE TU SP R-MX O EG DROP      |GR|OZ    |0003000|001|00001000000|0001
0064144315500|G WSHGTN BRH I-MX ON 8'S      |GR|OZ    |0001400|001|00001000000|0003
0064144316100|G WSHGTN BRH I-MX GL 8'S      |GR|OZ    |0001000|001|00001000000|0003
0064144316500|G WSHGTN BRH I-MX BROWN 8'S   |GR|OZ    |0001100|001|00001000000|0003
0072700000110|MSCHWTZ SP R-MX MTZ BALL      |GR|OZ    |0004500|001|00001000000|0005
0072700000860|MSCHWTZ SP R-MX BOWTIE VG     |GR|OZ    |0004000|001|00001000000|0005
0072700000870|MSCHWTZ SP R-MX NDL VG        |GR|OZ    |0004000|001|00001000000|0005
0072700000880|MSCHWTZ SP R-MX ALPHA         |GR|OZ    |0004000|001|00001000000|0005
0072700102000|MSCHWTZ SP R-MX VG            |GR|OZ    |0006000|001|00001000000|0005
0072700102010|MSCHWTZ SP R-MX SPLT PEA      |GR|OZ    |0006000|001|00001000000|0005
0072700102020|MSCHWTZ SP R-MX SPLT PEA/BRLY |GR|OZ    |0006000|001|00001000000|0005
0072700102030|MSCHWTZ SP R-MX LIMA BN/BRLY  |GR|OZ    |0006000|001|00001000000|0005
0072700102040|MSCHWTZ SP R-MX MINSTR        |GR|OZ    |0006000|001|00001000000|0005
0072017001070|BARZI SP R-MX BN              |GR|OZ    |0016000|001|00001000000|0007
0070147005590|BASCOM'S SP R-MX MINSTR       |GR|OZ    |0010250|001|00001000000|0009
0044300121830|LA CHOY SP R-MX O CH R        |GR|OZ    |0003000|001|00001000000|0011
0044300121850|LA CHOY SP R-MX O BF R        |GR|OZ    |0003000|001|00001000000|0011
0044300121870|LA CHOY SP R-MX O R           |GR|OZ    |0003000|001|00001000000|0011
0071891106550|MRS GRIMES SP R-MX O-F BN     |GR|OZ    |0016000|001|00001000000|0013
0048001702010|K SWS SP R-MX VG              |GR|OZ    |0001625|001|00001000000|0015
0048001702020|K SWS SP R-MX GRN PEA         |GR|OZ    |0002875|001|00001000000|0015
0048001702030|K SWS SP R-MX LEEK            |GR|OZ    |0002750|001|00001000000|0015
0048001702040|K SWS SP&DIP R-MX ON          |GR|OZ    |0002000|001|00001000000|0015
0048001702050|K SWS SP R-MX OXTAIL          |GR|OZ    |0002625|001|00001000000|0015
0048001702060|K SWS SP R-MX MR              |GR|OZ    |0001900|001|00001000000|0015
0048001702070|K SWS SP R-MX TOM/BASIL       |GR|OZ    |0002875|001|00001000000|0015
0048001702080|K SWS SP R-MX CH NDL          |GR|OZ    |0002625|001|00001000000|0015
0048001702090|K SWS SP R-MX NAPOLI          |GR|OZ    |0002375|001|00001000000|0015
0048001702100|K SWS SP R-MX BF BRLY         |GR|OZ    |0002625|001|00001000000|0015
0048001702120|K SWS SP R-MX MINSTR          |GR|OZ    |0002750|001|00001000000|0015
0048001702130|K SWS SP R-MX ASP             |GR|OZ    |0002250|001|00001000000|0015
0048001702140|K SWS SP R-MX HTY MINSTR HS   |GR|OZ    |0002800|001|00001000000|0015
0048001702150|K SWS SP R-MX HTY VG HS       |GR|OZ    |0002900|001|00001000000|0015
0048001702160|K SWS SP R-MX BFY VG HS       |GR|OZ    |0002000|001|00001000000|0015
0048001702170|K SWS SP R-MX CY BRLY HS      |GR|OZ    |0002800|001|00001000000|0015
0048001702200|K SWS SP R-MX CN&CH           |GR|OZ    |0002600|001|00001000000|0015
0048001702210|K SWS SP R-MX O MR&PK         |GR|OZ    |0002100|001|00001000000|0015
0048001702220|K SWS SP R-MX O MILD SHP      |GR|OZ    |0002200|001|00001000000|0015
0048001702230|K SWS SP R-MX O HT&SOUR       |GR|OZ    |0001800|001|00001000000|0015
0048001702240|K SWS SP R-MX CAULIFLOWER     |GR|OZ    |0002000|001|00001000000|0015
0048001702250|K SWS SP R-MX HVT LNTL        |GR|OZ    |0003200|001|00001000000|0015
0048001702270|K SWS SP R-MX CH&PASTA        |GR|OZ    |0002500|001|00001000000|0015
0048001702350|K SWS SP R-MX FINE HERB       |GR|OZ    |0002500|001|00001000000|0015
0048001702360|K SWS SP R-MX SPINACH         |GR|OZ    |0001800|001|00001000000|0015
0048001712010|K SWS SP I-MX ON 4'S          |GR|OZ    |0001620|001|00001000000|0015
0048001712020|K SWS SP I-MX CR VG 4'S       |GR|OZ    |0002750|001|00001000000|0015
0048001712030|K SWS SP I-MX CR CH 4'S       |GR|OZ    |0002750|001|00001000000|0015
0048001712040|K SWS SP I-MX POTATO 4'S      |GR|OZ    |0002620|001|00001000000|0015
0048001712060|K SWS SP I-MX CH NDL 4'S      |GR|OZ    |0000750|001|00001000000|0015
0048001712070|K SWS SP I-MX GRN PEA 4'S     |GR|OZ    |0002380|001|00001000000|0015
0048001712080|K SWS SP I-MX TOM 4'S         |GR|OZ    |0002620|001|00001000000|0015
0048001712090|K SWS SP I-MX GL PEA/CRTN 4'S |GR|OZ    |0003125|001|00001000000|0015
0053000215170|SP STRTR SP R-MX BF VG        |GR|OZ    |0007100|001|00001000000|0017
0053000215180|SP STRTR SP R-MX BF BRLY      |GR|OZ    |0007100|001|00001000000|0017
0053000215200|SP STRTR SP R-MX CH NDL       |GR|OZ    |0005900|001|00001000000|0017
0053000238590|SP STRTR SP R-MX GRND BF VG   |GR|OZ    |0006100|001|00001000000|0017
0019956000010|PONY EXPRESS RANCH BS R-MX BN |GR|OZ    |0012000|001|00001000000|0019
0051000030590|CMBL CP SP I-MX VG BF/SRLN 2'S|GR|OZ    |0001460|001|00001000000|0021
0051000031090|CMBL QL SP R-MX NDL/BRH 2'S   |GR|OZ    |0004750|001|00001000000|0021
0051000031100|CMBL QL SP R-MX CH NDL 2'S    |GR|OZ    |0004500|001|00001000000|0021
0051000031130|CMBL QL SP&RP R-MX ON 2'S     |GR|OZ    |0002620|001|00001000000|0021
0051000037580|CMBL QL SP R-MX CH RCE 2'S    |GR|OZ    |0004250|001|00001000000|0021
0051000037590|CMBL QL SP&RP R-MX ON MR 2'S  |GR|OZ    |0002500|001|00001000000|0021
0051000039100|CMBL QL SP&RP R-MX CHD CHS 2'S|GR|OZ    |0004620|001|00001000000|0021
0051000039140|CMBL CP SP I-MX CH VG/MT 2'S  |GR|OZ    |0001540|001|00001000000|0021
0051000039150|CMBL CP SP I-MX CH NDL/MT 2'S |GR|OZ    |0001460|001|00001000000|0021
0051000039160|CMBL CP SP I-MX CR CH/MT 2'S  |GR|OZ    |0001720|001|00001000000|0021
0051000039170|CMBL CP SP I-MX NDL/CH BRH 2'S|GR|OZ    |0001680|001|00001000000|0021
0079763662130|SIX FORTUNE SP I-MX O NDL     |GR|OZ    |0003000|001|00001000000|0023
0017321400090|A-ROY SP I-MX SHP             |GR|OZ    |0001750|001|00001000000|0025
0017321400100|A-ROY SP I-MX CH              |GR|OZ    |0001750|001|00001000000|0025
0088849112850|HILLBILLY SP R-MX BN          |GR|OZ    |0011000|001|00001000000|0027
0088849926510|HILLBILLY SP R-MX SPLT PEA    |GR|OZ    |0011000|001|00001000000|0027
0015293006100|DELAUNE'S BS R-MX CJ GMBO     |GR|OZ    |0007000|001|00001000000|0029
0041517002010|CRML KSHR SP I-MX CH          |GR|OZ    |0005000|001|00001000000|0031
0041517002030|CRML KSHR SP I-MX ON          |GR|OZ    |0005000|001|00001000000|0031
0041517002070|CRML KSHR SP I-MX BF          |GR|OZ    |0005000|001|00001000000|0031
0041517002110|CRML KSHR SP I-MX CH PAREVE   |GR|OZ    |0005000|001|00001000000|0031
0041517002610|FLVR GM BS R-MX CH            |GR|OZ    |0016000|001|00001000000|0032
0041517002630|FLVR GM BS R-MX BF            |GR|OZ    |0016000|001|00001000000|0032
0041517002650|FLVR GM SP&DIP R-MX ON        |GR|OZ    |0010000|001|00001000000|0032
0076475007010|EMES BS I-MX LS BF            |GR|OZ    |0006500|001|00001000000|0034
0076475007020|EMES BS I-MX LS CH            |GR|OZ    |0006500|001|00001000000|0034
0041277210250|GMT AWRD BS R-MX VG/MXD BN    |GR|OZ    |0006000|001|00001000000|0036
0041277254170|GMT AWRD S-C SP I-MX O CH R   |GR|OZ    |0002500|001|00001000000|0036
0041277254190|GMT AWRD S-C SP I-MX O SHP R  |GR|OZ    |0002500|001|00001000000|0036
0041277254200|GMT AWRD S-C SP I-MX O BF R   |GR|OZ    |0002500|001|00001000000|0036
0041277254210|GMT AWRD S-C SP I-MX O VG BF R|GR|OZ    |0002500|001|00001000000|0036
0041277316530|GMT AWRD SP S BS R-MX HM      |GR|OZ    |0008000|001|00001000000|0036
0041277316540|GMT AWRD SP S BS R-MX SFD     |GR|OZ    |0008000|001|00001000000|0036
0041277316550|GMT AWRD SP S BS R-MX AU JUS  |GR|OZ    |0008000|001|00001000000|0036
0041277316690|GMT AWRD SP S BS R-MX CH      |GR|OZ    |0016000|001|00001000000|0036
0041277316700|GMT AWRD SP S BS R-MX BF      |GR|OZ    |0016000|001|00001000000|0036
0041277316720|GMT AWRD SP S BS R-MX ON      |GR|OZ    |0010000|001|00001000000|0036
0041277316760|GMT AWRD SP S BS R-MX CY HM   |GR|OZ    |0016000|001|00001000000|0036
0041277318820|GMT AWRD SP R-MX VG           |GR|OZ    |0001000|001|00001000000|0036
0041277318830|GMT AWRD SP&DIP I-MX ON       |GR|OZ    |0001330|001|00001000000|0036
0041277318840|GMT AWRD SP R-MX CH NDL       |GR|OZ    |0001630|001|00001000000|0036
0041277318880|GMT AWRD SP R-MX O CH NDL     |GR|OZ    |0001800|001|00001000000|0036
0041277318890|GMT AWRD SP R-MX O MINSTR     |GR|OZ    |0002300|001|00001000000|0036
0041277318900|GMT AWRD SP R-MX O ON         |GR|OZ    |0001700|001|00001000000|0036
0041277318920|GMT AWRD SP R-MX O PEA        |GR|OZ    |0002500|001|00001000000|0036
0041277318930|GMT AWRD SP R-MX O SPRING VG  |GR|OZ    |0001800|001|00001000000|0036
0041277318940|GMT AWRD SP R-MX O VG TOM     |GR|OZ    |0002500|001|00001000000|0036
0041234126050|GLD DP SP R-MX NE CL CHW      |GR|OZ    |0002750|001|00001000000|0038
0041234126150|GLD DP SP R-MX LBST BSQ       |GR|OZ    |0001375|001|00001000000|0038
0041234126250|GLD DP SP R-MX SFD CHW 4'S    |GR|OZ    |0002750|001|00001000000|0038
0041234126350|GLD DP SP R-MX SHP BSQ        |GR|OZ    |0001375|001|00001000000|0038
0041234126450|GLD DP SP R-MX MNHT CL CHW    |GR|OZ    |0002875|001|00001000000|0038
0075131004420|GOODMAN'S SP&DIP R-MX ON 2'S  |GR|OZ    |0002750|001|00001000000|0040
0075131014300|GOODMAN'S SP R-MX NDLMAN 2'S  |GR|OZ    |0004000|001|00001000000|0040
0013000503600|WT WTCHR BRH I-MX CH 8'S      |GR|OZ    |0001250|001|00001000000|0042
0013000503700|WT WTCHR BRH I-MX BF 8'S      |GR|OZ    |0001250|001|00001000000|0042
0013000503800|WT WTCHR BRH I-MX ON 8'S      |GR|OZ    |0001250|001|00001000000|0042
0013000505200|WT WTCHR BRH I-MX CH 8'S      |GR|OZ    |0001250|001|00001000000|0042
0013000505300|WT WTCHR BRH I-MX BF 8'S      |GR|OZ    |0001250|001|00001000000|0042
0023254634810|HN NTRL SP R-MX CHS           |GR|OZ    |0003400|001|00001000000|0044
0023254634910|HN NTRL SP R-MX MINSTR        |GR|OZ    |0002750|001|00001000000|0044
0023254635010|HN NTRL SP R-MX CR CH O-F     |GR|OZ    |0001900|001|00001000000|0044
0023254635110|HN NTRL SP R-MX CR MR         |GR|OZ    |0002200|001|00001000000|0044
0023254635210|HN NTRL SP R-MX ZSTY ON O-F   |GR|OZ    |0002750|001|00001000000|0044
0023254635310|HN NTRL SP R-MX TANGY TOM O-F |GR|OZ    |0003450|001|00001000000|0044
0023254635410|HN NTRL SP R-MX SPLT PEA O-F  |GR|OZ    |0003200|001|00001000000|0044
0023254635510|HN NTRL SP R-MX HTY VG        |GR|OZ    |0002600|001|00001000000|0044
0023254639010|HN NTRL SP R-MX CH NDL SF     |GR|OZ    |0001600|001|00001000000|0044
0023254639110|HN NTRL SP R-MX ON SF         |GR|OZ    |0001100|001|00001000000|0044
0023254639210|HN NTRL SP R-MX CR MR SF      |GR|OZ    |0001200|001|00001000000|0044
0023254639310|HN NTRL SP R-MX MINSTR SF     |GR|OZ    |0002200|001|00001000000|0044
0023254639410|HN NTRL SP R-MX TOM O-F SF    |GR|OZ    |0002400|001|00001000000|0044
0023254639510|HN NTRL SP R-MX VG            |GR|OZ    |0003700|001|00001000000|0044
0071518010010|PONY EXPRESS RANCH SP R-MX BN |GR|OZ    |0012000|001|00001000000|0046
0070024005210|HRWTZ MRG SP R-MX MINSTR      |GR|OZ    |0006000|001|00001000000|0048
0070024005250|HRWTZ MRG SP R-MX SPLT PEA    |GR|OZ    |0006000|001|00001000000|0048
0070024005490|HRWTZ MRG SP R-MX MTZ BALL    |GR|OZ    |0004500|001|00001000000|0048
0070844004760|KA-ME SP I-MX O PK WONTON     |GR|OZ    |0001500|001|00001000000|0050
0070844004770|KA-ME SP I-MX O CH WONTON     |GR|OZ    |0001500|001|00001000000|0050
0041390030700|KKMN SP I-MX O TOFU MSO 3'S   |GR|OZ    |0001050|001|00001000000|0052
0041390030800|KKMN SP I-MX O EG FLWR SHP 4'S|GR|OZ    |0001120|001|00001000000|0052
0041390030820|KKMN SP I-MX O EG FLWR VG 4'S |GR|OZ    |0001410|001|00001000000|0052
0041390030840|KKMN SP I-MX O EG FLWR CN 4'S |GR|OZ    |0001800|001|00001000000|0052
0041390030860|KKMN SP I-MX O EG FLWR HT&SR  |GR|OZ    |0001210|001|00001000000|0052
0021000677610|KRAFT BS I-MX CH              |GR|OZ    |0016000|001|00001000000|0054
0021000677620|KRAFT BS I-MX BF              |GR|OZ    |0016000|001|00001000000|0054
0021000677640|KRAFT BS I-MX HM              |GR|OZ    |0016000|001|00001000000|0054
0021000677740|KRAFT BS I-MX CH              |GR|OZ    |0048000|001|00001000000|0054
0021000677750|KRAFT BS I-MX BF              |GR|OZ    |0048000|001|00001000000|0054
0021000677800|KRAFT BS I-MX ON              |GR|OZ    |0008000|001|00001000000|0054
0070528003100|PD PTNR BS R-MX CR BRC        |GR|OZ    |0001000|001|00001000000|0056
0070528003200|PD PTNR BS R-MX CR MR         |GR|OZ    |0001100|001|00001000000|0056
0070528003300|PD PTNR BS R-MX GRD VG        |GR|OZ    |0001500|001|00001000000|0056
0070528003400|PD PTNR BS R-MX TOM/BASIL     |GR|OZ    |0001600|001|00001000000|0056
0070528003500|PD PTNR BS R-MX CY FR ON      |GR|OZ    |0001200|001|00001000000|0056
0070528003600|PD PTNR BS R-MX CHD CHS CHW   |GR|OZ    |0001700|001|00001000000|0056
0070528003700|PD PTNR BS R-MX CR POTATO     |GR|OZ    |0001000|001|00001000000|0056
0070528003800|PD PTNR BS R-MX CR TOM        |GR|OZ    |0002100|001|00001000000|0056
0039156000070|LOUISIANA BS R-MX CJ GMBO     |GR|OZ    |0005000|001|00001000000|0058
0041789002110|MRCHN R SUP SP R-MX O CH R    |GR|OZ    |0003000|001|00001000000|0060
0041789002120|MRCHN R SUP SP R-MX O BF R    |GR|OZ    |0003000|001|00001000000|0060
0041789002130|MRCHN R SUP SP R-MX O PK R    |GR|OZ    |0003000|001|00001000000|0060
0041789002140|MRCHN R SUP SP R-MX O R       |GR|OZ    |0003000|001|00001000000|0060
0041789005110|MRCHN SP R-MX O PK WONTON     |GR|OZ    |0001900|001|00001000000|0060
0041789005120|MRCHN SP R-MX O VG WONTON     |GR|OZ    |0002000|001|00001000000|0060
0041789005130|MRCHN SP R-MX O CH WONTON     |GR|OZ    |0002030|001|00001000000|0060
0052100003780|MCCORMICK BS R-MX BF          |GR|OZ    |0003250|001|00001000000|0062
0052100003800|MCCORMICK BS R-MX CH          |GR|OZ    |0003250|001|00001000000|0062
0052100005360|SCHILLING BS R-MX BF          |GR|OZ    |0004500|001|00001000000|0063
0052100005370|SCHILLING BS R-MX CH STOCK    |GR|OZ    |0004500|001|00001000000|0063
0071956136760|M ADR SP R-MX SPLT PEA/BRLY   |GR|OZ    |0006000|001|00001000000|0065
0071956510110|M ADR SP R-MX VG BLD          |GR|OZ    |0006000|001|00001000000|0065
0071956510120|M ADR SP R-MX MINSTR          |GR|OZ    |0006000|001|00001000000|0065
0071956510130|M ADR SP R-MX SPLT PEA        |GR|OZ    |0006000|001|00001000000|0065
0071956902120|M ADR SP R-MX SPLT PEA        |GR|OZ    |0006000|001|00001000000|0065
0071956902130|M ADR SP R-MX MINSTR          |GR|OZ    |0006000|001|00001000000|0065
0071956902140|M ADR SP R-MX VG BLD          |GR|OZ    |0006000|001|00001000000|0065
0074235205000|M GRS SP&DIP R-MX CHILI       |GR|OZ    |0001700|001|00001000000|0067
0074235274000|M GRS SP R-MX CH NDL HS 2'S   |GR|OZ    |0005000|001|00001000000|0067
0074235284510|M GRS SP R-MX CH NDL 2'S      |GR|OZ    |0005000|001|00001000000|0067
0074235291000|M GRS SP&DIP R-MX VG HS       |GR|OZ    |0001700|001|00001000000|0067
0074235292000|M GRS SP R-MX ON MR           |GR|OZ    |0001400|001|00001000000|0067
0074235293200|M GRS SP&DIP R-MX ON          |GR|OZ    |0001500|001|00001000000|0067
0074235295710|M GRS SP R-MX BFY VG 2'S      |GR|OZ    |0004500|001|00001000000|0067
0074891005010|MYOJO SP R-MX O CHURAZANMAI   |GR|OZ    |0003810|001|00001000000|0069
0074891005020|MYOJO SP R-MX O CHURAZANMAI   |GR|OZ    |0003560|001|00001000000|0069
0074891005030|MYOJO SP R-MX O CHURAZANMAI   |GR|OZ    |0004870|001|00001000000|0069
0025200001130|HAMBEENS SP R-MX HM&BN        |GR|OZ    |0020000|001|00001000000|0071
0028000355600|NES ST SP I-MX CH NDL 4'S     |GR|OZ    |0001400|001|00001000000|0073
0070662030010|CP NDL SP I-MX O BF           |GR|OZ    |0002250|001|00001000000|0075
0070662030020|CP NDL SP I-MX O SHP          |GR|OZ    |0002250|001|00001000000|0075
0070662030030|CP NDL SP I-MX O CH           |GR|OZ    |0002250|001|00001000000|0075
0070662030060|CP NDL SP I-MX O GRD VG       |GR|OZ    |0002500|001|00001000000|0075
0070662030070|CP NDL SP I-MX O CH MR        |GR|OZ    |0002250|001|00001000000|0075
0070662030080|CP NDL SP I-MX O CRAB         |GR|OZ    |0002250|001|00001000000|0075
0070662030090|CP NDL SP I-MX O LBST         |GR|OZ    |0002250|001|00001000000|0075
0070662031010|CP NDL SP I-MX O HTY BF VG    |GR|OZ    |0002500|001|00001000000|0075
0070662031030|CP NDL SP I-MX O HTY CR CH    |GR|OZ    |0002500|001|00001000000|0075
0070662050010|CP NDL SP I-MX O BF 2'S       |GR|OZ    |0002400|001|00001000000|0075
0070662050020|CP NDL SP I-MX O CH 2'S       |GR|OZ    |0002400|001|00001000000|0075
0070662010010|TOP R SP R-MX O ORIGNL R      |GR|OZ    |0003000|001|00001000000|0076
0070662010020|TOP R SP R-MX O BF R          |GR|OZ    |0003000|001|00001000000|0076
0070662010030|TOP R SP R-MX O CH R          |GR|OZ    |0003000|001|00001000000|0076
0070662010040|TOP R SP R-MX O PK R          |GR|OZ    |0003000|001|00001000000|0076
0070662010060|TOP R SP R-MX O ON R          |GR|OZ    |0003000|001|00001000000|0076
0070662010070|TOP R SP R-MX O GRD VG R      |GR|OZ    |0003000|001|00001000000|0076
0070662010080|TOP R SP R-MX O CH MR R       |GR|OZ    |0003000|001|00001000000|0076
0070662010100|TOP R SP R-MX O SHP R         |GR|OZ    |0003000|001|00001000000|0076
0070662010110|TOP R SP R-MX O CH SESAME R   |GR|OZ    |0003000|001|00001000000|0076
0041133615630|NVLL SP R-MX POTATO LEEK CHW  |GR|OZ    |0001400|001|00001000000|0078
0041133615650|NVLL SP R-MX CR BRC           |GR|OZ    |0001200|001|00001000000|0078
0041133615660|NVLL SP R-MX CR ASP           |GR|OZ    |0001000|001|00001000000|0078
0041133615670|NVLL SP R-MX NE CL CHW        |GR|OZ    |0001600|001|00001000000|0078
0012694198510|OZARK BN SP R-MX BN           |GR|OZ    |0012000|001|00001000000|0080
0018300731070|PANNI SP I-MX POTATO 2'S      |GR|OZ    |0002800|001|00001000000|0082
0070164008200|CR HOUSE SP I-MX BF           |GR|OZ    |0004500|001|00001000000|0084
0070164008210|CR HOUSE SP I-MX CH           |GR|OZ    |0004500|001|00001000000|0084
0070164008230|CR HOUSE SP R-MX MTZ BALL 2'S |GR|OZ    |0004500|001|00001000000|0084
0070164008240|CR HOUSE SP I-MX ON           |GR|OZ    |0004500|001|00001000000|0084
0045454002610|MILLERS BS R-MX CH            |GR|OZ    |0016000|001|00001000000|0086
0045454002630|MILLERS BS R-MX BF            |GR|OZ    |0016000|001|00001000000|0086
0045454006040|MILLERS BS R-MX TURKEY        |GR|OZ    |0016000|001|00001000000|0086
0045454002680|PBI BS I-MX FR ON             |GR|OZ    |0008000|001|00001000000|0087
0033600000300|HERB-OX BRH I-MX BF 8'S       |GR|OZ    |0001250|001|00001000000|0089
0033600000310|HERB-OX BRH I-MX CH 8'S       |GR|OZ    |0001500|001|00001000000|0089
0033600000600|HERB-OX BRH I-MX LS BF 8'S    |GR|OZ    |0001250|001|00001000000|0089
0033600000610|HERB-OX BRH I-MX LS CH 8'S    |GR|OZ    |0001200|001|00001000000|0089
0041500043090|FRENCH'S BS R-MX CH STOCK     |GR|OZ    |0002500|001|00001000000|0091
0041500045690|FRENCH'S BS R-MX BF STOCK     |GR|OZ    |0002125|001|00001000000|0091
0036800449300|CTL BR SP I-MX O SHP C-R      |GR|OZ    |0002250|001|00001000000|0092
0036800580310|CTL BR SP R-MX ON             |GR|OZ    |0001380|001|00001000000|0092
0036800580410|CTL BR SP R-MX CH NDL         |GR|OZ    |0001750|001|00001000000|0092
0041360125700|GENERIC SP R-MX ON 2'S        |GR|OZ    |0002750|001|00001000000|0092
0041500038060|TRADEWINDS BS R-MX BF BRH     |GR|OZ    |0002100|001|00001000000|0092
0041500038140|TRADEWINDS BS R-MX CH BRH     |GR|OZ    |0002500|001|00001000000|0092
0070038335430|CTL BR SP&DIP R-MX ON         |GR|OZ    |0001250|001|00001000000|0092
0071923533100|GENERIC SP R-MX CH NDL        |GR|OZ    |0001750|001|00001000000|0092
0071923533120|GENERIC SP R-MX ON            |GR|OZ    |0001380|001|00001000000|0092
0074317009290|CTL BR SP R-MX ON             |GR|OZ    |0001375|001|00001000000|0092
0075450818300|CTL BR SP R-MX ON             |GR|OZ    |0001375|001|00001000000|0092
0077983533120|GENERIC SP&DIP I-MX ON        |GR|OZ    |0001375|001|00001000000|0092
0070670001610|MN PALACE SP R-MX O CH R      |GR|OZ    |0003000|001|00001000000|0094
0070670001620|MN PALACE SP R-MX O CRAB R    |GR|OZ    |0003000|001|00001000000|0094
0070670001630|MN PALACE SP R-MX O ORIGNL R  |GR|OZ    |0003000|001|00001000000|0094
0070670001640|MN PALACE SP R-MX O BF R      |GR|OZ    |0003000|001|00001000000|0094
0070670001650|MN PALACE SP R-MX O LBST R    |GR|OZ    |0003000|001|00001000000|0094
0021727274700|RIEBER SP R-MX NRWGN STYLE FSH|GR|OZ    |0002000|001|00001000000|0096
0021727435400|RIEBER SP R-MX LBST BSQ       |GR|OZ    |0002200|001|00001000000|0096
0018600030250|MBT BRH I-MX BF 8'S           |GR|OZ    |0001500|001|00001000000|0098
0018600030500|MBT BRH I-MX CH 8'S           |GR|OZ    |0001500|001|00001000000|0098
0018600030750|MBT BRH I-MX VG 8'S           |GR|OZ    |0001500|001|00001000000|0098
0018600031000|MBT BRH I-MX ON 8'S           |GR|OZ    |0001600|001|00001000000|0098
0018600302530|MBT BRH I-MX LS BF 8'S        |GR|OZ    |0001500|001|00001000000|0098
0018600305030|MBT BRH I-MX LS CH 8'S        |GR|OZ    |0001500|001|00001000000|0098
0043700500070|RONCO SP R-MX VG              |GR|OZ    |0007000|001|00001000000|0100
0074603000510|SAMYANG SP R-MX O CH R        |GR|OZ    |0003000|001|00001000000|0102
0074603000520|SAMYANG SP R-MX O BF R        |GR|OZ    |0003000|001|00001000000|0102
0074603000530|SAMYANG SP R-MX O PK R        |GR|OZ    |0003000|001|00001000000|0102
0074603000540|SAMYANG SP R-MX O SHP R       |GR|OZ    |0003000|001|00001000000|0102
0074603000550|SAMYANG SP R-MX O R           |GR|OZ    |0003000|001|00001000000|0102
0074603000560|SAMYANG SP R-MX O MR R        |GR|OZ    |0003000|001|00001000000|0102
0073201091030|CALDO PRONTO SP I-MX BF       |GR|OZ    |0002500|001|00001000000|0103
0073201091040|CALDO PRONTO SP I-MX CH       |GR|OZ    |0002500|001|00001000000|0103
0073201091050|CALDO PRONTO SP I-MX SHP      |GR|OZ    |0002500|001|00001000000|0103
0073201031010|SANWA RCH'N CR SP I-MX O CH   |GR|OZ    |0001500|001|00001000000|0104
0073201031020|SANWA RCH'N CR SP I-MX O MR   |GR|OZ    |0002000|001|00001000000|0104
0073201031030|SANWA RCH'N CR SP I-MX O TOM  |GR|OZ    |0002000|001|00001000000|0104
0073201031040|SANWA RCH'N CR SP I-MX O SHP  |GR|OZ    |0002000|001|00001000000|0104
0073201071010|SANWA R SP I-MX O CH R        |GR|OZ    |0002500|001|00001000000|0104
0073201071020|SANWA R SP I-MX O BF R        |GR|OZ    |0002500|001|00001000000|0104
0073201071030|SANWA R SP I-MX O SHP R       |GR|OZ    |0002500|001|00001000000|0104
0073201071040|SANWA R SP I-MX O TOM VG R    |GR|OZ    |0002500|001|00001000000|0104
0076186000010|SAPPORO SP R-MX O ORIGNL NDL  |GR|OZ    |0003500|001|00001000000|0106
0076186000020|SAPPORO SP R-MX O CH NDL      |GR|OZ    |0003500|001|00001000000|0106
0076186000030|SAPPORO SP R-MX O BF NDL      |GR|OZ    |0003500|001|00001000000|0106
0040100002120|SPICE ISLANDS BS R-MX BF STOCK|GR|OZ    |0003200|001|00001000000|0108
0040100002210|SPICE ISLANDS BS R-MX CH STOCK|GR|OZ    |0003200|001|00001000000|0108
0045300215170|SP STRTR SP R-MX BF VG        |GR|OZ    |0007100|001|00001000000|0110
0045300215180|SP STRTR SP R-MX BF BRLY      |GR|OZ    |0006700|001|00001000000|0110
0045300215190|SP STRTR SP R-MX BF NDL       |GR|OZ    |0006700|001|00001000000|0110
0045300215200|SP STRTR SP R-MX CH NDL       |GR|OZ    |0005900|001|00001000000|0110
0045300228110|SP STRTR SP R-MX CH VG        |GR|OZ    |0005800|001|00001000000|0110
0045300238590|SP STRTR SP R-MX GRND BF VG   |GR|OZ    |0006400|001|00001000000|0110
0045300285550|SP STRTR SP R-MX SPLT PEA     |GR|OZ    |0009300|001|00001000000|0110
0071850124280|MBT BRH I-MX CH 8'S           |GR|OZ    |0001500|001|00001000000|0112
0041147000490|EST SP I-MX LS MNHT CL CHW 2'S|GR|OZ    |0000700|001|00001000000|0114
0041147000500|EST SP I-MX LS CR VG 2'S      |GR|OZ    |0001200|001|00001000000|0114
0041147000510|EST SP I-MX LS CH 2'S         |GR|OZ    |0000770|001|00001000000|0114
0041147000520|EST SP I-MX LS CR TOM 2'S     |GR|OZ    |0000900|001|00001000000|0114
0041147000530|EST SP I-MX LS CR MR 2'S      |GR|OZ    |0001130|001|00001000000|0114
0041147000540|EST SP I-MX LS TOM VG 2'S     |GR|OZ    |0001250|001|00001000000|0114
0041000003130|LP I-S-C SP R-MX CA CR BRC 2'S|GR|OZ    |0001400|001|00001000000|0116
0041000003140|LP I-S-C SP R-MX CR ASP PS 2'S|GR|OZ    |0001200|001|00001000000|0116
0041000003150|LP I-S-C SP R-MX CR MR A-R 2'S|GR|OZ    |0001600|001|00001000000|0116
