UPC Number|Description|Weight Code|Weight Description|Weight Amount|Multipack|Equivalency Factor|Report Set Line Number
0033200072950|ARM&HMR KG PCK -.30           |GR|OZ    |0111000|001|00001000000|0035
0033200072960|ARM&HMR KG PCK -.35           |GR|OZ    |0111000|001|00001000000|0035
0033200072970|ARM&HMR KG PCK PP             |GR|OZ    |0111000|001|00001000000|0035
0033200072990|ARM&HMR KG PCK PP             |GR|OZ    |0111000|001|00001000000|0035
0035000052810|AJAX LIGHT DENSTIY NP GT PCK  |GR|OZ    |0036000|001|00001000000|0037
0035000052820|AJAX LIGHT DENSTIY NP KG PCK  |GR|OZ    |0061000|001|00001000000|0037
0035000052860|AJAX LIGHT DENSITY NP FM PCK  |GR|OZ    |0125000|001|00001000000|0037
0035000301800|AJAX LIGHT DENSITY GT PCK     |GR|OZ    |0036000|001|00001000000|0037
0035000302800|AJAX LIGHT DENSITY KG PCK     |GR|OZ    |0061000|001|00001000000|0037
0035000306800|AJAX LIGHT DENSITY FM PCK     |GR|OZ    |0125000|001|00001000000|0037
0035000321000|COLD POWER GT PCK             |GR|OZ    |0049000|001|00001000000|0038
0035000321200|COLD POWER GT PCK -.20        |GR|OZ    |0049000|001|00001000000|0038
0035000051100|FAB/F-S NP RG PCK             |GR|OZ    |0017000|001|00001000000|0039
0035000051110|FAB/F-S NP GT PCK             |GR|OZ    |0042000|001|00001000000|0039
0035000051120|FAB/F-S NP KG PCK             |GR|OZ    |0072000|001|00001000000|0039
0035000051130|FAB/F-S NP FM PCK             |GR|OZ    |0171000|001|00001000000|0039
0035000051170|FAB/F-S NP FM PCK -1.00       |GR|OZ    |0171000|001|00001000000|0039
0035000051200|FAB/F-S RG PCK -.05           |GR|OZ    |0020000|001|00001000000|0039
0035000051220|FAB/F-S NP GT PCK -.30        |GR|OZ    |0049000|001|00001000000|0039
0035000051230|FAB/F-S KG PCK -.50           |GR|OZ    |0084000|001|00001000000|0039
0035000064030|FAB/F-S RG PCK -.20           |GR|OZ    |0020000|001|00001000000|0039
0035000064040|FAB/F-S NP GT PCK             |GR|OZ    |0042000|001|00001000000|0039
0035000064050|FAB/F-S NP GT PCK -.30        |GR|OZ    |0042000|001|00001000000|0039
0035000064060|FAB/F-S NP KG PCK             |GR|OZ    |0072000|001|00001000000|0039
0035000064070|FAB/F-S NP KG PCK -.50        |GR|OZ    |0072000|001|00001000000|0039
0035000064080|FAB/F-S NP FM PCK             |GR|OZ    |0147000|001|00001000000|0039
0035000064090|FAB/F-S NP FM PCK -1.00       |GR|OZ    |0147000|001|00001000000|0039
0035000064340|FAB/F-S NP GT PCK -.50        |GR|OZ    |0042000|001|00001000000|0039
0035000064350|FAB/F-S NP FM PCK -1.50       |GR|OZ    |0147000|001|00001000000|0039
0035000064360|FAB/F-S NP GT PCK -.40        |GR|OZ    |0042000|001|00001000000|0039
0035000064420|FAB/F-S NP KG PCK -1.00       |GR|OZ    |0072000|001|00001000000|0039
0035000064430|FAB/F-S FM PCK -2.50          |GR|OZ    |0147000|001|00001000000|0039
0035000064450|FAB/F-S NP GT PCK PP          |GR|OZ    |0042000|001|00001000000|0039
0035000064830|FAB/F-S NP KG PCK -.75        |GR|OZ    |0072000|001|00001000000|0039
0035000310900|FAB/F-S RG PCK                |GR|OZ    |0017000|001|00001000000|0039
0035000310910|FAB/F-S RG PCK -.05           |GR|OZ    |0017000|001|00001000000|0039
0035000311900|FAB/F-S GT PCK                |GR|OZ    |0042000|001|00001000000|0039
0035000311940|FAB/F-S GT PCK -.30           |GR|OZ    |0049000|001|00001000000|0039
0035000312900|FAB/F-S NP KG PCK             |GR|OZ    |0084000|001|00001000000|0039
0035000312920|FAB/F-S KG PCK -.50           |GR|OZ    |0084000|001|00001000000|0039
0035000316900|FAB/F-S FM PCK                |GR|OZ    |0147000|001|00001000000|0039
0035000371000|FAB/F-S RG PCK                |GR|OZ    |0017000|001|00001000000|0039
0035000371050|FAB/F-S RG PCK -.05           |GR|OZ    |0017000|001|00001000000|0039
0035000372000|FAB/F-S LM GT PCK             |GR|OZ    |0042000|001|00001000000|0039
0035000372300|FAB/F-S GT PCK -.30           |GR|OZ    |0042000|001|00001000000|0039
0035000372890|FAB/F-S GT PCK PP             |GR|OZ    |0049000|001|00001000000|0039
0035000373000|FAB/F-S KG PCK                |GR|OZ    |0072000|001|00001000000|0039
0035000373500|FAB/F-S KG PCK -.50           |GR|OZ    |0072000|001|00001000000|0039
0035000374000|FAB/F-S FM PCK                |GR|OZ    |0147000|001|00001000000|0039
0035000374010|FAB/F-S LM FM PCK -1.00       |GR|OZ    |0147000|001|00001000000|0039
0035000377400|FAB/F-S GT PCK -.40           |GR|OZ    |0042000|001|00001000000|0039
0035000377500|FAB/F-S GT PCK -.50           |GR|OZ    |0042000|001|00001000000|0039
0035000377690|FAB/F-S GT PCK PP             |GR|OZ    |0042000|001|00001000000|0039
0035000377990|FAB/F-S GT PCK PP             |GR|OZ    |0042000|001|00001000000|0039
0035000378010|FAB/F-S KG PCK -1.00          |GR|OZ    |0072000|001|00001000000|0039
0035000378750|FAB/F-S KG PCK -.75           |GR|OZ    |0072000|001|00001000000|0039
0035000379050|FAB/F-S FM PCK -2.50          |GR|OZ    |0147000|001|00001000000|0039
0035000379500|FAB/F-S FM PCK -1.50          |GR|OZ    |0147000|001|00001000000|0039
0035000379990|FAB/F-S FM PCK PP             |GR|OZ    |0147000|001|00001000000|0039
0035000312000|FAB/BORAX NP KG PCK           |GR|OZ    |0084000|001|00001000000|0040
0035000050000|F1S/F-S CN PT NP GT PCK       |CT|CT    |0010000|001|00001000000|0041
0035000050020|F1S/F-S CN PT NP GT PCK PP1.49|CT|CT    |0010000|001|00001000000|0041
0035000050030|F1S/F-S CN PT NP RG PCK -.40  |CT|CT    |0010000|001|00001000000|0041
0035000050100|F1S/F-S CN PT NP KG PCK       |CT|CT    |0016000|001|00001000000|0041
0035000050110|F1S/F-S CN PT NP KG PCK -.75  |CT|CT    |0016000|001|00001000000|0041
0035000050200|F1S/F-S CN PT NP FM PCK       |CT|CT    |0032000|001|00001000000|0041
0035000050210|F1S/F-S CN PT NP FM PCK -1.50 |CT|CT    |0032000|001|00001000000|0041
0035000050240|F1S/F-S CN PT NP FM PCK PP    |CT|CT    |0032000|001|00001000000|0041
0035000351000|F1S/F-S CN PT GT PCK          |CT|CT    |0010000|001|00001000000|0041
0035000351400|F1S/F-S CN PT GT PCK -.40     |CT|CT    |0010000|001|00001000000|0041
0035000351490|F1S/F-S CN PT GT PCK PP       |CT|CT    |0010000|001|00001000000|0041
0035000352000|F1S/F-S CN PT KG PCK          |CT|CT    |0016000|001|00001000000|0041
0035000352750|F1S/F-S CN PT KG PCK -.75     |CT|CT    |0016000|001|00001000000|0041
0035000353000|F1S/F-S CN PT FM PCK          |CT|CT    |0032000|001|00001000000|0041
0035000353050|F1S/F-S CN PT FM PCK -1.50    |CT|CT    |0032000|001|00001000000|0041
0035000353990|F1S/F-S CN PT FM PCK PP       |CT|CT    |0032000|001|00001000000|0041
0035000051570|FRSH STRT CN NP KG PCK -.75   |GR|OZ    |0034500|001|00001000000|0042
0035000051620|FRSH STRT CN NP FM PCK -1.00  |GR|OZ    |0070000|001|00001000000|0042
0035000051630|FRSH STRT CN NP KG PCK -.50   |GR|OZ    |0034500|001|00001000000|0042
0035000051720|FRSH STRT CN NP GT PCK -.50   |GR|OZ    |0020000|001|00001000000|0042
0035000051730|FRSH STRT CN NP GT PCK -.30   |GR|OZ    |0020000|001|00001000000|0042
0035000051740|FRSH STRT CN NP GT PCK -.30   |GR|OZ    |0020000|001|00001000000|0042
0035000052510|FRSH STRT CN NP TR PCK PP     |GR|OZ    |0008000|001|00001000000|0042
0035000053090|FRSH STRT CN NP GT PCK PP     |GR|OZ    |0020000|001|00001000000|0042
0035000053130|FRSH STRT CN NP GT PCK -.40   |GR|OZ    |0019000|001|00001000000|0042
0035000053150|FRSH STRT CN NP FM PCK -1.50  |GR|OZ    |0067000|001|00001000000|0042
0035000053170|FRSH STRT CN FM PCK -2.50     |GR|OZ    |0067000|001|00001000000|0042
0035000053180|FRSH STRT CN KG PCK PP        |GR|OZ    |0033000|001|00001000000|0042
0035000053400|FRSH STRT CN NP GT PCK        |GR|OZ    |0019000|001|00001000000|0042
0035000053410|FRSH STRT CN NP KG PCK        |GR|OZ    |0034500|001|00001000000|0042
0035000053420|FRSH STRT CN NP FM PCK        |GR|OZ    |0070000|001|00001000000|0042
0035000336400|FRSH STRT CN RG PCK -.40      |GR|OZ    |0019000|001|00001000000|0042
0035000336990|FRSH STRT CN NP GT PCK PP     |GR|OZ    |0019000|001|00001000000|0042
