0036800505110CTL BR SGR BG                 GRPOUND 0010000001000010000000162
0041130147520CTL BR FN SGR BG              GRPOUND 0005000001000010000000163
0041130147540CTL BR BT SGR BG              GRPOUND 0010000001000010000000164
0041163540010CTL BR SGR BG                 GRPOUND 0005000001000010000000165
0041163540020CTL BR SGR BG                 GRPOUND 0010000001000010000000166
0041163540060CTL BR SGR BG                 GRPOUND 0025000001000010000000167
0041163542010CTL BR SGR CRTN               GRPOUND 0002000001000010000000168
0047730141540CTL BR SGR BG                 GRPOUND 0010000001000010000000169
0070038344200CTL BR SGR BG                 GRPOUND 0005000001000010000000170
0070038344260CTL BR SGR BG                 GRPOUND 0005000001000010000000171
0070038344360CTL BR SGR BG                 GRPOUND 0010000001000010000000172
0070253297950CTL BR SGR BG                 GRPOUND 0005000001000010000000173
0075450055110CTL BR CN SGR BG              GRPOUND 0005000001000010000000174
0075450055130CTL BR CN SGR BG              GRPOUND 0010000001000010000000175
0087740220460CTL BR CN SGR BG              GRPOUND 0002000001000010000000176
0011161152240CTL BR 10X CF PW SGR CRTN     GROZ    0016000001000010000000177
0011161152280CTL BR 10X CF PW SGR P BG     GROZ    0032000001000010000000178
0022222027450CTL BR PW SGR P BG            GROZ    0032000001000010000000179
0036800506150CTL BR 10X CF PW SGR CRTN     GROZ    0016000001000010000000180
0036800509240CTL BR 10X CF PW SGR P BG     GROZ    0032000001000010000000181
0041130018950CTL BR PW SGR CRTN            GROZ    0016000001000010000000182
0041130023860CTL BR PW SGR P BG            GROZ    0016000001000010000000183
0041130161670CTL BR PW SGR P BG            GROZ    0032000001000010000000184
0041163542250CTL BR CF PW SGR P BG         GROZ    0032000001000010000000185
0070038344290CTL BR PW SGR P BG            GROZ    0032000001000010000000186
0070253297900CTL BR CF PW SGR P BG         GROZ    0032000001000010000000187
0075450055150CTL BR PW SGR P BG            GROZ    0032000001000010000000188
0032900001650GENERIC BRN SGR P BG          GROZ    0032000001000010000000189
0010500000880GENERIC SGR BG                GRPOUND 0005000001000010000000190
0010500000890GENERIC SGR BG                GRPOUND 0010000001000010000000191
0010500650130GENERIC SGR BG                GRPOUND 0005000001000010000000192
0015800030660GENERIC SGR BG                GRPOUND 0010000001000010000000193
0015800030670GENERIC SGR BG                GRPOUND 0005000001000010000000194
0023200000810GENERIC FN SGR BG             GRPOUND 0005000001000010000000195
0023200000820GENERIC SGR BG                GRPOUND 0010000001000010000000196
0023200000880GENERIC SGR BG                GRPOUND 0005000001000010000000197
0032900001240GENERIC SGR BG                GRPOUND 0010000001000010000000198
0032900001260GENERIC SGR BG                GRPOUND 0005000001000010000000199
0070090674110GENERIC FN SGR BG             GRPOUND 0005000001000010000000200
0070090674120GENERIC FN SGR BG             GRPOUND 0010000001000010000000201
0072100025560GENERIC SGR BG                GRPOUND 0005000001000010000000202
0032900001660GENERIC CF PW SGR P BG        GROZ    0032000001000010000000203
0074317001660GENERIC PW SGR P BG           GROZ    0032000001000010000000204
