0037000612240WHT CLOUD SD/C 2P 280S TT -.20CTCT    0006000001000010000000163
0037000612620WHT CLOUD BG 2P 280S TT       CTCT    0006000001000010000000164
0037000616120WHT CLOUD WHT 2P 280S TT      CTCT    0004000001000010000000165
0037000616140WHT CLOUD WHT 2P 280S TT -.12 CTCT    0004000001000010000000166
0037000616220WHT CLOUD ASST 2P 280S TT     CTCT    0004000001000010000000167
0037000616240WHT CLOUD SD/C 2P 280S TT -.12CTCT    0004000001000010000000168
0037000616320WHT CLOUD GRN 2P 280S TT      CTCT    0004000001000010000000169
0037000616340WHT CLOUD SD/C 2P 280S TT -.12CTCT    0004000001000010000000170
0037000616420WHT CLOUD YLW 2P 280S TT      CTCT    0004000001000010000000171
0037000616520WHT CLOUD BLU 2P 280S TT      CTCT    0004000001000010000000172
0037000617100WHT CLOUD WHT 2P 400S TT -.20 CTCT    0004000001000010000000173
0037000617110WHT CLOUD WHT 2P 300S TT      CTCT    0004000001000010000000174
0037000617130WHT CLOUD WHT 2P 300S TT -.15 CTCT    0004000001000010000000175
0037000617140WHT CLOUD WHT 2P 300S TT PP   CTCT    0004000001000010000000176
0037000617150WHT CLOUD WHT 2P 300S TT PP   CTCT    0004000001000010000000177
0037000617600WHT CLOUD ASST 2P 300S TT -.20CTCT    0004000001000010000000178
0037000617610WHT CLOUD SD/C 2P 300S TT     CTCT    0004000001000010000000179
0037000617630WHT CLOUD SD/C 2P 300S TT -.15CTCT    0004000001000010000000180
0037000617650WHT CLOUD SD/C 2P 300S TT PP  CTCT    0004000001000010000000181
0037000617900WHT CLOUD ASST 2P 400S TT -.20CTCT    0004000001000010000000182
0037000617910WHT CLOUD SD/C 2P 300S TT     CTCT    0004000001000010000000183
0037000617930WHT CLOUD SD/C 2P 300S TT -.15CTCT    0004000001000010000000184
0037000617940WHT CLOUD SD/C 2P 300S TT PP  CTCT    0004000001000010000000185
0037000617950WHT CLOUD SD/C 2P 300S TT PP  CTCT    0004000001000010000000186
0037000617990WHT CLOUD SD/C 2P 300S TT -.12CTCT    0004000001000010000000187
0011144090670CTL BR SD/C 2P 300S TT        CTCT    0004000001000010000000189
0011161378400CTL BR SD/C 1P 400S TT        CTCT    0004000001000010000000190
0011170030030CTL BR BG 1P 400S TT          CTCT    0006000001000010000000191
0013100310010CTL BR WHT 1P 300S TT         CTCT    0004000001000010000000192
0022222027560CTL BR WHT 1P 400S TT UNS     CTCT    0004000001000010000000193
0022222030160CTL BR WHT 2P 350S TT         CTCT    0004000001000010000000194
0022222036550CTL BR WHT 2P 330S TT PP      CTCT    0004000001000010000000195
0036800411600CTL BR SD/C 1P 400S TT        CTCT    0006000001000010000000196
0036800500360CTL BR WHT 2P 375S TT         CTCT    0004000001000010000000197
0036800500400CTL BR WHT 2P 300S TT         CTCT    0004000001000010000000198
0036800502860CTL BR WHT 1P 400S TT UNS     CTCT    0004000001000010000000199
0036800502900CTL BR WHT 1P 400S TT         CTCT    0006000001000010000000200
0036800514730CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000201
0036800515630CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000202
0036800515730CTL BR ASST 1P 400S TT        CTCT    0004000001000010000000203
0036800515830CTL BR ASST 1P 400S TT        CTCT    0006000001000010000000204
0041130018940CTL BR ASST 2P 330S TT        CTCT    0004000001000010000000205
0041130019000CTL BR WHT 2P 300S TT         CTCT    0008000001000010000000206
0041130117320CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000207
0041163220170CTL BR SD/C 1P 400S TT        CTCT    0004000001000010000000208
0041163220180CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000209
0041163220220CTL BR BLU 1P 400S TT         CTCT    0004000001000010000000210
0041163220260CTL BR WHT 2P 400S TT         CTCT    0004000001000010000000211
0041163220280CTL BR SD/C 2P 400S TT        CTCT    0004000001000010000000212
0041163220290CTL BR SD/C 2P 400S TT        CTCT    0004000001000010000000213
0041163220350CTL BR WHT 1P 400S TT         CTCT    0006000001000010000000214
0041163228020CTL BR ALMOND 2P 350S TT      CTCT    0004000001000010000000215
0041270042220CTL BR SD/C 1P 400S TT        CTCT    0004000001000010000000216
0041380339460CTL BR ASST 2P 250S TT        CTCT    0004000001000010000000217
0070038327680CTL BR ASST 2P 300S TT        CTCT    0004000001000010000000218
0070038327780CTL BR TT                    >CTCT    0006000001000010000000219
0070038327790CTL BR ASST 2P 300S TT        CTCT    0008000001000010000000220
0070038327800CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000221
0070253431260CTL BR WHT 1P 400S TT         CTCT    0004000001000010000000222
0070253432400CTL BR SD/C 2P 330S TT        CTCT    0008000001000010000000223
0070524014030CTL BR SD/C 1P 400S TT        CTCT    0004000001000010000000224
0072740962310CTL BR SD/C 2P 330S TT        CTCT    0008000001000010000000225
0073310149010CTL BR WHT 2P 330S TT         CTCT    0008000001000010000000226
0011161578400GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000228
0013100611720GENERIC WHT 1P 400S TT        CTCT    0008000001000010000000229
0041130009190GENERIC WHT 1P 400S TT        CTCT    0006000001000010000000230
0041130009800GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000231
0041163226050GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000232
0041380997480GENERIC YLW 1P 350S TT        CTCT    0004000001000010000000233
0070524014100GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000234
0070524017000GENERIC WHT 1P 400S TT        CTCT    0006000001000010000000235
0072740416070GENERIC WHT 2P 400S TT        CTCT    0004000001000010000000236
0072740416230GENERIC WHT 1P 400S TT        CTCT    0008000001000010000000237
0073310108520GENERIC WHT 1P 400S TT        CTCT    0006000001000010000000238
0073310152000GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000239
0074688422540GENERIC WHT 1P 400S TT UNS    CTCT    0004000001000010000000240
0074688427120GENERIC WHT 1P 400S TT UNS    CTCT    0012000001000010000000241
0074688452540GENERIC WHT 1P 400S TT        CTCT    0004000001000010000000242
0078740416010GENERIC WHT 2P 400S TT        CTCT    0004000001000010000000243
